3.10E-05;2.60E-05;1.99E-05;1.52E-05;0.000473241;0.000409408;8.51E-06
3.47E-05;2.82E-05;1.99E-05;1.37E-05;0.000557156;0.000420077;9.62E-06
3.47E-05;2.83E-05;2.01E-05;1.40E-05;0.000631009;0.000473127;9.72E-06
3.23E-05;2.60E-05;1.82E-05;1.25E-05;0.000581901;0.000437471;8.86E-06
3.07E-05;2.55E-05;1.89E-05;1.40E-05;0.000551121;0.000417541;8.50E-06
3.61E-05;3.00E-05;2.27E-05;1.72E-05;0.000578491;0.000457663;9.98E-06
3.26E-05;2.72E-05;2.04E-05;1.54E-05;0.000553457;0.000434181;8.83E-06
4.17E-05;3.49E-05;2.62E-05;1.95E-05;0.000659682;0.000536348;1.14E-05
3.28E-05;2.64E-05;1.85E-05;1.25E-05;0.000607633;0.000438677;8.78E-06
3.86E-05;3.10E-05;2.14E-05;1.43E-05;0.000644439;0.000470765;1.07E-05
3.12E-05;2.62E-05;2.03E-05;1.58E-05;0.000475825;0.000380599;8.29E-06
3.51E-05;2.89E-05;2.12E-05;1.51E-05;0.000640627;0.000471964;9.56E-06
2.90E-05;2.37E-05;1.72E-05;1.21E-05;0.000443525;0.00033582;7.83E-06
2.93E-05;2.44E-05;1.84E-05;1.39E-05;0.000538272;0.000402086;7.73E-06
3.96E-05;3.38E-05;2.64E-05;2.10E-05;0.00068453;0.000547981;1.05E-05
2.51E-05;1.99E-05;1.36E-05;9.07E-06;0.000480693;0.000350849;7.71E-06
3.17E-05;2.63E-05;1.94E-05;1.42E-05;0.000601994;0.000454746;8.91E-06
3.17E-05;2.63E-05;1.93E-05;1.38E-05;0.000560808;0.000435766;8.13E-06
3.67E-05;3.06E-05;2.30E-05;1.74E-05;0.000658785;0.000519328;9.68E-06
3.43E-05;2.85E-05;2.12E-05;1.56E-05;0.00064446;0.000488827;9.67E-06
4.15E-05;3.52E-05;2.68E-05;2.02E-05;0.000755705;0.000572717;1.08E-05
2.91E-05;2.44E-05;1.86E-05;1.43E-05;0.000504968;0.00037977;7.89E-06
2.66E-05;2.28E-05;1.80E-05;1.43E-05;0.000438516;0.000375668;7.22E-06
3.76E-05;3.16E-05;2.40E-05;1.79E-05;0.000493231;0.000417236;1.03E-05
3.17E-05;2.59E-05;1.87E-05;1.33E-05;0.00055699;0.000414618;8.34E-06
3.40E-05;2.76E-05;1.96E-05;1.36E-05;0.000582738;0.000445956;9.20E-06
3.35E-05;2.83E-05;2.19E-05;1.71E-05;0.00062056;0.000474611;9.72E-06
2.86E-05;2.33E-05;1.65E-05;1.12E-05;0.000484733;0.000356865;7.94E-06
3.68E-05;3.09E-05;2.31E-05;1.69E-05;0.000496515;0.000430555;9.46E-06
3.48E-05;2.93E-05;2.26E-05;1.75E-05;0.000570358;0.000444486;9.87E-06
3.01E-05;2.51E-05;1.87E-05;1.40E-05;0.000540792;0.000409014;8.49E-06
2.60E-05;2.16E-05;1.59E-05;1.12E-05;0.00040249;0.000317199;6.93E-06
3.76E-05;3.13E-05;2.31E-05;1.67E-05;0.00063322;0.000504838;9.99E-06
3.07E-05;2.47E-05;1.71E-05;1.14E-05;0.000480689;0.000355689;8.63E-06
3.12E-05;2.57E-05;1.85E-05;1.29E-05;0.000480124;0.000373132;8.04E-06
3.72E-05;3.07E-05;2.29E-05;1.73E-05;0.000687863;0.000528031;1.07E-05
3.22E-05;2.74E-05;2.13E-05;1.65E-05;0.000577196;0.000461221;8.71E-06
